Date Local,State,NO2 AQI,O3 AQI,SO2 AQI,CO AQI
10,Colorado,33.27472527472528,29.32967032967033,4.7032967032967035,6.945054945054945
10,Connecticut,16.017857142857142,29.821428571428573,0.25,3.1607142857142856
10,District Of Columbia,27.774193548387096,28.032258064516128,2.3225806451612905,4.290322580645161
10,Florida,9.67741935483871,35.12903225806452,0.3870967741935484,6.548387096774194
10,Georgia,16.580645161290324,26.193548387096776,0.16129032258064516,5.935483870967742
10,Hawaii,8.19672131147541,24.80327868852459,2.1475409836065573,6.770491803278689
10,Illinois,18.15702479338843,29.09917355371901,3.19672131147541,3.7520661157024793
10,Indiana,19.93548387096774,30.612903225806452,1.7419354838709677,4.516129032258065
10,Iowa,13.189655172413794,28.517241379310345,0.5862068965517241,2.913793103448276
10,Kansas,21.967741935483872,27.967741935483872,10.064516129032258,5.580645161290323
10,Kentucky,20.483870967741936,30.64516129032258,2.0,4.193548387096774
10,Louisiana,20.516129032258064,43.354838709677416,2.161290322580645,3.838709677419355
10,Maine,9.68421052631579,23.649122807017545,0.45614035087719296,2.8947368421052633
10,Maryland,12.580645161290322,29.9247311827957,1.3010752688172043,3.075268817204301
10,Massachusetts,23.322580645161292,22.838709677419356,0.967741935483871,3.7419354838709675
10,Minnesota,14.419354838709678,26.225806451612904,0.967741935483871,4.0
10,Missouri,22.413793103448278,28.655172413793103,2.2758620689655173,3.9655172413793105
10,Nevada,23.692307692307693,33.38461538461539,0.6923076923076923,3.3846153846153846
10,New Hampshire,5.774193548387097,29.516129032258064,0.3225806451612903,1.7741935483870968
10,New Jersey,23.983870967741936,24.612903225806452,0.8064516129032258,3.4516129032258065
10,New Mexico,22.096774193548388,35.38709677419355,0.3870967741935484,2.903225806451613
10,New York,25.096774193548388,24.70967741935484,1.6774193548387097,3.0483870967741935
10,North Carolina,16.483870967741936,31.677419354838708,0.46774193548387094,4.935483870967742
10,North Dakota,8.222222222222221,22.944444444444443,0.16666666666666666,1.8333333333333333
10,Ohio,21.503875968992247,25.72093023255814,12.395348837209303,3.625
10,Oklahoma,19.580645161290324,36.806451612903224,3.3870967741935485,4.419354838709677
10,Oregon,20.225806451612904,19.451612903225808,1.2580645161290323,5.709677419354839
10,Pennsylvania,13.609756097560975,29.878048780487806,3.6910569105691056,1.8699186991869918
10,Rhode Island,12.870967741935484,31.677419354838708,0.2903225806451613,2.6451612903225805
10,South Dakota,9.950819672131148,32.09836065573771,0.7868852459016393,2.1
10,Tennessee,1.3548387096774193,36.41935483870968,0.0967741935483871,1.935483870967742
10,Texas,21.61744966442953,40.77181208053691,1.7046979865771812,4.221476510067114
10,Utah,26.52,34.36,0.8,5.12
10,Virginia,11.290322580645162,31.698924731182796,0.5483870967741935,3.838709677419355
10,Washington,8.0,25.0,3.0,5.0
10,Wyoming,11.64516129032258,36.25806451612903,3.6129032258064515,1.0
11,Alabama,18.966666666666665,27.2,4.6,5.033333333333333
11,Alaska,25.476190476190474,11.19047619047619,19.80952380952381,9.0
11,Arizona,32.266666666666666,32.1,1.8666666666666667,8.3
11,Arkansas,19.333333333333332,26.133333333333333,1.4666666666666666,5.466666666666667
11,California,25.095791001451378,32.634252539912914,1.09288824383164,7.72133526850508
11,Colorado,38.53409090909091,25.931818181818183,4.431818181818182,7.590909090909091
11,Connecticut,15.466666666666667,28.983333333333334,0.6166666666666667,3.95
11,District Of Columbia,26.6,23.6,3.1,6.8
11,Florida,8.833333333333334,30.8,0.1,8.866666666666667
11,Georgia,17.033333333333335,23.0,0.13333333333333333,5.866666666666666
11,Hawaii,7.833333333333333,28.266666666666666,0.7666666666666667,6.616666666666666
11,Illinois,22.133333333333333,26.116666666666667,2.933333333333333,4.983333333333333
11,Indiana,24.866666666666667,26.333333333333332,2.8666666666666667,5.433333333333334
11,Iowa,12.666666666666666,26.116666666666667,0.36666666666666664,2.6333333333333333
11,Kansas,24.047619047619047,27.857142857142858,2.5714285714285716,6.190476190476191
11,Kentucky,20.166666666666668,25.6,2.1333333333333333,5.566666666666666
11,Louisiana,16.433333333333334,30.466666666666665,0.9,4.233333333333333
11,Maine,11.833333333333334,23.616666666666667,0.8,3.7
11,Maryland,22.25,26.328125,2.265625,5.078125
11,Massachusetts,27.6,22.866666666666667,1.7333333333333334,4.966666666666667
11,Minnesota,15.333333333333334,23.266666666666666,0.6666666666666666,4.733333333333333
11,Missouri,22.076923076923077,24.23076923076923,1.6923076923076923,5.384615384615385
11,Nevada,29.823529411764707,29.11764705882353,0.5294117647058824,6.0
11,New Hampshire,8.133333333333333,30.666666666666668,0.5666666666666667,2.2333333333333334
11,New Jersey,30.216666666666665,21.766666666666666,1.2,7.333333333333333
11,New Mexico,25.6,28.7,0.8666666666666667,4.566666666666666
11,New York,29.925925925925927,21.98148148148148,2.5925925925925926,5.277777777777778
11,North Carolina,18.65,27.333333333333332,0.75,6.416666666666667
11,North Dakota,11.266666666666667,19.0,0.03333333333333333,2.1666666666666665
11,Ohio,24.29585798816568,23.27810650887574,13.70414201183432,5.023809523809524
11,Oklahoma,16.333333333333332,28.666666666666668,2.966666666666667,4.5
11,Oregon,18.5,21.633333333333333,0.9333333333333333,6.4
11,Pennsylvania,17.239436619718308,29.02112676056338,5.528169014084507,2.3732394366197185
11,Rhode Island,18.233333333333334,29.733333333333334,0.3,4.5
11,South Dakota,6.769230769230769,29.46153846153846,0.07692307692307693,2.6923076923076925
11,Tennessee,1.4,34.9,0.06666666666666667,1.8333333333333333
11,Texas,19.535211267605632,27.380281690140844,1.6153846153846154,4.28169014084507
11,Virginia,19.666666666666668,26.8,0.5333333333333333,6.133333333333334
11,Washington,26.166666666666668,8.833333333333334,2.0,6.333333333333333
11,Wyoming,15.966666666666667,36.166666666666664,0.26666666666666666,1.1666666666666667
12,Alabama,19.258064516129032,25.612903225806452,2.838709677419355,4.161290322580645
12,Alaska,31.322580645161292,7.580645161290323,28.06451612903226,10.870967741935484
12,Arizona,34.87096774193548,25.338709677419356,2.9838709677419355,10.370967741935484
12,Arkansas,19.419354838709676,25.870967741935484,1.2580645161290323,5.806451612903226
12,California,23.665260196905766,27.056258790436004,1.3735955056179776,8.066104078762306
12,Colorado,46.55434782608695,21.967391304347824,5.065217391304348,10.195652173913043
12,Connecticut,16.274193548387096,25.661290322580644,0.3548387096774194,4.048387096774194
12,Delaware,22.72,19.8,1.68,5.64
12,District Of Columbia,17.5,15.333333333333334,2.0,4.166666666666667
12,Florida,10.96774193548387,29.258064516129032,0.8387096774193549,5.516129032258065
12,Georgia,18.821428571428573,21.964285714285715,0.5357142857142857,6.357142857142857
12,Hawaii,11.35483870967742,27.0,1.6129032258064515,5.935483870967742
12,Illinois,19.513513513513512,21.72972972972973,2.6216216216216215,4.054054054054054
12,Indiana,19.35483870967742,19.774193548387096,1.096774193548387,4.129032258064516
12,Iowa,11.387096774193548,21.612903225806452,0.41935483870967744,2.806451612903226
12,Kansas,22.387096774193548,21.903225806451612,3.806451612903226,5.354838709677419
12,Kentucky,15.9375,21.3125,1.375,5.25
12,Louisiana,18.225806451612904,26.70967741935484,1.032258064516129,4.032258064516129
12,Maine,12.916666666666666,22.25,0.5166666666666667,3.816666666666667
12,Maryland,13.855555555555556,22.655555555555555,1.5888888888888888,4.366666666666666
12,Massachusetts,27.967741935483872,19.322580645161292,1.8709677419354838,5.645161290322581
12,Minnesota,11.346938775510203,19.510204081632654,0.8771929824561403,3.7111111111111112
12,Missouri,21.612903225806452,20.838709677419356,1.935483870967742,3.967741935483871
12,Nevada,29.6,28.92,2.08,6.64
12,New Hampshire,9.838709677419354,24.451612903225808,0.3225806451612903,2.967741935483871
12,New Jersey,28.370967741935484,16.838709677419356,0.8870967741935484,7.564516129032258
12,New Mexico,32.645161290322584,28.580645161290324,2.4838709677419355,7.774193548387097
12,New York,29.322580645161292,17.35483870967742,2.4193548387096775,5.951612903225806
12,North Carolina,17.387096774193548,22.306451612903224,0.5,6.064516129032258
12,North Dakota,10.35483870967742,21.193548387096776,0.0,2.064516129032258
12,Ohio,19.817204301075268,19.795698924731184,5.827956989247312,4.258064516129032
12,Oklahoma,16.612903225806452,26.032258064516128,3.3548387096774195,5.838709677419355
12,Oregon,16.06451612903226,23.193548387096776,0.16129032258064516,4.451612903225806
12,Pennsylvania,14.667774086378737,21.45847176079734,3.1059602649006623,3.355481727574751
12,Rhode Island,17.903225806451612,25.93548387096774,0.1935483870967742,4.548387096774194
12,South Dakota,11.642857142857142,25.571428571428573,0.07142857142857142,2.0714285714285716
12,Tennessee,1.2580645161290323,34.096774193548384,0.3225806451612903,1.8709677419354838
12,Texas,22.116129032258065,26.025806451612905,2.1354838709677417,5.780645161290322
12,Utah,39.193548387096776,22.258064516129032,2.0,8.451612903225806
12,Virginia,17.774193548387096,19.29032258064516,0.8064516129032258,5.967741935483871
12,Washington,21.451612903225808,23.29032258064516,0.8387096774193549,3.5161290322580645
12,Wyoming,16.129032258064516,36.903225806451616,0.1935483870967742,1.4838709677419355
